,Item_ID,Store_ID,Item_Store_ID,Item_Weight,Item_Sugar_Content,Item_Visibility,Item_Type,Item_Price,Store_Start_Year,Store_Size,Store_Location_Type,Store_Type,Item_Store_Returns
4432,NCM17,BABATUNJI013,NCM17_BABATUNJI013,7.93,Low Sugar,0.07107667200000001,Health and Hygiene,112.27,1994,High,Cluster 3,Supermarket Type1,2007.39
4433,NCM19,BABATUNJI013,NCM19_BABATUNJI013,12.65,Low Sugar,0.047197935999999996,Others,285.3,1994,High,Cluster 3,Supermarket Type1,8720.32
4434,NCM19,BABATUNJI046,NCM19_BABATUNJI046,12.65,Low Sugar,0.047237246,Others,281.3,2004,Small,Cluster 1,Supermarket Type1,1969.1
4435,NCM26,BABATUNJI013,NCM26_BABATUNJI013,20.5,Ultra Low Sugar,0.02312394,Others,386.59,1994,High,Cluster 3,Supermarket Type1,5742.53
4436,NCM26,BABATUNJI017,NCM26_BABATUNJI017,20.5,Ultra Low Sugar,0.023274107000000002,Others,385.34,2014,Medium,Cluster 2,Supermarket Type1,7273.87
4437,NCM26,BABATUNJI019,NCM26_BABATUNJI019,12.909,Low Sugar,0.040520754,Others,384.84,1992,Small,Cluster 1,Grocery Store,382.84
4438,NCM26,BABATUNJI045,NCM26_BABATUNJI045,20.5,Low Sugar,0.023190133999999998,Others,383.59,2009,Medium,Cluster 2,Supermarket Type1,9953.71
4439,NCM26,BABATUNJI049,NCM26_BABATUNJI049,20.5,Ultra Low Sugar,0.023179181,Others,385.09,2006,Medium,Cluster 1,Supermarket Type1,6125.36
4440,NCM29,BABATUNJI010,NCM29_BABATUNJI010,11.5,Low Sugar,0.029529474,Health and Hygiene,331.66,2005,Medium,Cluster 3,Grocery Store,655.81
4441,NCM29,BABATUNJI017,NCM29_BABATUNJI017,11.5,Low Sugar,0.01774202,Health and Hygiene,324.16,2014,Medium,Cluster 2,Supermarket Type1,4590.69
4442,NCM29,BABATUNJI018,NCM29_BABATUNJI018,11.5,Low Sugar,0.017714096000000002,Health and Hygiene,332.41,2016,Medium,Cluster 3,Supermarket Type2,3606.97
4443,NCM29,BABATUNJI035,NCM29_BABATUNJI035,11.5,Low Sugar,0.017638893,Health and Hygiene,331.91,2011,Small,Cluster 2,Supermarket Type1,7213.94
4444,NCM29,BABATUNJI045,NCM29_BABATUNJI045,11.5,Low Sugar,0.017678008000000002,Health and Hygiene,323.16,2009,Medium,Cluster 2,Supermarket Type1,4262.78
4445,NCM29,BABATUNJI046,NCM29_BABATUNJI046,11.5,Ultra Low Sugar,0.017642229,Health and Hygiene,329.66,2004,Small,Cluster 1,Supermarket Type1,7213.94
4446,NCM30,BABATUNJI013,NCM30_BABATUNJI013,19.1,Ultra Low Sugar,0.067239404,Household,99.2,1994,High,Cluster 3,Supermarket Type1,1651.18
4447,NCM31,BABATUNJI017,NCM31_BABATUNJI017,6.095,Low Sugar,0.0816559,Others,358.29,2014,Medium,Cluster 2,Supermarket Type1,7090.77
4448,NCM31,BABATUNJI018,NCM31_BABATUNJI018,6.095,Low Sugar,0.08152738,Others,350.79,2016,Medium,Cluster 3,Supermarket Type2,4609.0
4449,NCM31,BABATUNJI045,NCM31_BABATUNJI045,6.095,Low Sugar,0.081361288,Others,354.79,2009,Medium,Cluster 2,Supermarket Type1,6736.23
4450,NCM31,BABATUNJI046,NCM31_BABATUNJI046,6.095,Low Sugar,0.081196619,Others,353.54,2004,Small,Cluster 1,Supermarket Type1,3545.39
4451,NCM41,BABATUNJI013,NCM41_BABATUNJI013,16.5,Low Sugar,0.035626319,Health and Hygiene,232.78,1994,High,Cluster 3,Supermarket Type1,2330.3
4452,NCM41,BABATUNJI049,NCM41_BABATUNJI049,16.5,Low Sugar,0.035711426,Health and Hygiene,234.03,2006,Medium,Cluster 1,Supermarket Type1,3961.51
4453,NCM42,BABATUNJI049,NCM42_BABATUNJI049,6.13,Low Sugar,0.028365524,Household,275.23,2006,Medium,Cluster 1,Supermarket Type1,4094.67
4454,NCM43,BABATUNJI010,NCM43_BABATUNJI010,14.5,Low Sugar,0.032597778,Others,409.05,2005,Medium,Cluster 3,Grocery Store,2039.01
4455,NCM43,BABATUNJI013,NCM43_BABATUNJI013,14.5,Low Sugar,0.019459163999999998,Others,404.05,1994,High,Cluster 3,Supermarket Type1,5301.43
4456,NCM43,BABATUNJI018,NCM43_BABATUNJI018,14.5,Low Sugar,0.019554705,Others,406.05,2016,Medium,Cluster 3,Supermarket Type2,4893.63
4457,NCM43,BABATUNJI019,NCM43_BABATUNJI019,12.909,Low Sugar,0.03409886,Others,406.55,1992,Small,Cluster 1,Grocery Store,2039.01
4458,NCM43,BABATUNJI027,NCM43_BABATUNJI027,12.909,Low Sugar,0.01938106,Others,410.8,1992,Medium,Cluster 3,Supermarket Type3,13865.29
4459,NCM43,BABATUNJI035,NCM43_BABATUNJI035,14.5,Low Sugar,0.019471688,Others,412.05,2011,Small,Cluster 2,Supermarket Type1,5301.43
4460,NCM43,BABATUNJI049,NCM43_BABATUNJI049,14.5,Low Sugar,0.01950565,Others,409.8,2006,Medium,Cluster 1,Supermarket Type1,6117.04
4461,NCM53,BABATUNJI018,NCM53_BABATUNJI018,18.75,Low Sugar,0.052252908,Health and Hygiene,264.32,2016,Medium,Cluster 3,Supermarket Type2,4261.12
4462,NCM53,BABATUNJI046,NCM53_BABATUNJI046,18.75,Low Sugar,0.052040915,Health and Hygiene,264.32,2004,Small,Cluster 1,Supermarket Type1,5060.08
4463,NCM53,BABATUNJI049,NCM53_BABATUNJI049,18.75,Low Sugar,0.052121825,Health and Hygiene,262.07,2006,Medium,Cluster 1,Supermarket Type1,5859.04
4464,NCM54,BABATUNJI013,NCM54_BABATUNJI013,17.7,Low Sugar,0.05089667,Household,313.92,1994,High,Cluster 3,Supermarket Type1,3497.11
4465,NCM54,BABATUNJI018,NCM54_BABATUNJI018,17.7,Ultra Low Sugar,0.051146565,Household,318.42,2016,Medium,Cluster 3,Supermarket Type2,8265.91
4466,NCM54,BABATUNJI019,NCM54_BABATUNJI019,12.909,Low Sugar,0.08918772,Household,322.42,1992,Small,Cluster 1,Grocery Store,635.84
4467,NCM54,BABATUNJI035,NCM54_BABATUNJI035,17.7,Low Sugar,0.050929429000000005,Household,322.92,2011,Small,Cluster 2,Supermarket Type1,4450.87
4468,NCM55,BABATUNJI046,NCM55_BABATUNJI046,15.6,Low Sugar,0.06672613299999999,Others,464.73,2004,Small,Cluster 1,Supermarket Type1,8791.89
4469,NCM55,BABATUNJI049,NCM55_BABATUNJI049,15.6,Low Sugar,0.066829875,Others,463.98,2006,Medium,Cluster 1,Supermarket Type1,7866.43
4470,NCN05,BABATUNJI017,NCN05_BABATUNJI017,8.235,Low Sugar,0.014541462,Health and Hygiene,461.24,2014,Medium,Cluster 2,Supermarket Type1,9612.49
4471,NCN05,BABATUNJI018,NCN05_BABATUNJI018,8.235,Low Sugar,0.014518575,Health and Hygiene,455.49,2016,Medium,Cluster 3,Supermarket Type2,5950.59
4472,NCN05,BABATUNJI035,NCN05_BABATUNJI035,8.235,Low Sugar,0.014456938,Health and Hygiene,461.99,2011,Small,Cluster 2,Supermarket Type1,3661.9
4473,NCN05,BABATUNJI045,NCN05_BABATUNJI045,8.235,Low Sugar,0.014488997,Health and Hygiene,459.49,2009,Medium,Cluster 2,Supermarket Type1,7323.8
4474,NCN05,BABATUNJI046,NCN05_BABATUNJI046,8.235,Low Sugar,0.014459672,Health and Hygiene,454.74,2004,Small,Cluster 1,Supermarket Type1,1830.95
4475,NCN05,BABATUNJI049,NCN05_BABATUNJI049,8.235,Low Sugar,0.014482153000000001,Health and Hygiene,455.74,2006,Medium,Cluster 1,Supermarket Type1,9154.75
4476,NCN06,BABATUNJI010,NCN06_BABATUNJI010,8.39,Low Sugar,0.20168772,Household,407.22,2005,Medium,Cluster 3,Grocery Store,818.93
4477,NCN06,BABATUNJI013,NCN06_BABATUNJI013,8.39,Low Sugar,0.120396991,Household,408.72,1994,High,Cluster 3,Supermarket Type1,11465.08
4478,NCN06,BABATUNJI017,NCN06_BABATUNJI017,8.39,Low Sugar,0.121178848,Household,412.97,2014,Medium,Cluster 2,Supermarket Type1,6960.94
4479,NCN06,BABATUNJI035,NCN06_BABATUNJI035,8.39,Low Sugar,0.120474481,Household,413.97,2011,Small,Cluster 2,Supermarket Type1,4913.6
4480,NCN06,BABATUNJI046,NCN06_BABATUNJI046,8.39,Low Sugar,0.12049726599999999,Household,405.72,2004,Small,Cluster 1,Supermarket Type1,6551.47
4481,NCN07,BABATUNJI010,NCN07_BABATUNJI010,18.5,Low Sugar,0.056816465,Others,330.32,2005,Medium,Cluster 3,Grocery Store,659.14
4482,NCN07,BABATUNJI013,NCN07_BABATUNJI013,18.5,Low Sugar,0.03391645,Others,327.32,1994,High,Cluster 3,Supermarket Type1,4284.42
4483,NCN07,BABATUNJI018,NCN07_BABATUNJI018,18.5,Low Sugar,0.034082974,Others,327.32,2016,Medium,Cluster 3,Supermarket Type2,4943.57
4484,NCN07,BABATUNJI035,NCN07_BABATUNJI035,18.5,Low Sugar,0.033938279,Others,331.32,2011,Small,Cluster 2,Supermarket Type1,3295.71
4485,NCN07,BABATUNJI045,NCN07_BABATUNJI045,18.5,Low Sugar,0.034013539,Others,333.07,2009,Medium,Cluster 2,Supermarket Type1,6920.99
4486,NCN07,BABATUNJI046,NCN07_BABATUNJI046,18.5,Low Sugar,0.033944697999999995,Others,324.82,2004,Small,Cluster 1,Supermarket Type1,2636.57
4487,NCN07,BABATUNJI049,NCN07_BABATUNJI049,18.5,Low Sugar,0.033997473,Others,324.82,2006,Medium,Cluster 1,Supermarket Type1,4613.99
4488,NCN14,BABATUNJI017,NCN14_BABATUNJI017,19.1,Low Sugar,0.09243771099999999,Others,463.15,2014,Medium,Cluster 2,Supermarket Type1,3675.22
4489,NCN14,BABATUNJI019,NCN14_BABATUNJI019,12.909,Low Sugar,0.160936178,Others,460.65,1992,Small,Cluster 1,Grocery Store,918.8
4490,NCN14,BABATUNJI027,NCN14_BABATUNJI027,12.909,Low Sugar,0.09147267,Others,461.65,1992,Medium,Cluster 3,Supermarket Type3,6891.03
4491,NCN14,BABATUNJI046,NCN14_BABATUNJI046,19.1,Low Sugar,0.091917786,Others,456.9,2004,Small,Cluster 1,Supermarket Type1,4594.02
4492,NCN14,BABATUNJI049,NCN14_BABATUNJI049,19.1,Low Sugar,0.092060694,Others,459.4,2006,Medium,Cluster 1,Supermarket Type1,11944.45
4493,NCN17,BABATUNJI013,NCN17_BABATUNJI013,11.0,Low Sugar,0.05489331,Health and Hygiene,254.84,1994,High,Cluster 3,Supermarket Type1,2764.73
4494,NCN17,BABATUNJI046,NCN17_BABATUNJI046,11.0,Low Sugar,0.054939029,Health and Hygiene,253.59,2004,Small,Cluster 1,Supermarket Type1,4021.43
4495,NCN18,BABATUNJI013,NCN18_BABATUNJI013,8.895,Low Sugar,0.12461088599999999,Household,282.89,1994,High,Cluster 3,Supermarket Type1,10626.17
4496,NCN18,BABATUNJI018,NCN18_BABATUNJI018,8.895,Low Sugar,0.125222705,Household,283.39,2016,Medium,Cluster 3,Supermarket Type2,2516.72
4497,NCN19,BABATUNJI017,NCN19_BABATUNJI017,13.1,Low Sugar,0.012167988000000001,Others,475.63,2014,Medium,Cluster 2,Supermarket Type1,10436.42
4498,NCN19,BABATUNJI018,NCN19_BABATUNJI018,13.1,Low Sugar,0.012148836000000001,Others,478.38,2016,Medium,Cluster 3,Supermarket Type2,3320.68
4499,NCN19,BABATUNJI019,NCN19_BABATUNJI019,12.909,Low Sugar,0.021184746,Others,473.88,1992,Small,Cluster 1,Grocery Store,948.77
4500,NCN19,BABATUNJI035,NCN19_BABATUNJI035,13.1,Low Sugar,0.01209726,Others,472.13,2011,Small,Cluster 2,Supermarket Type1,8064.5
4501,NCN19,BABATUNJI046,NCN19_BABATUNJI046,13.1,Low Sugar,0.0,Others,473.13,2004,Small,Cluster 1,Supermarket Type1,3795.06
4502,NCN26,BABATUNJI010,NCN26_BABATUNJI010,10.85,Ultra Low Sugar,0.048004263,Household,293.95,2005,Medium,Cluster 3,Grocery Store,878.86
4503,NCN26,BABATUNJI013,NCN26_BABATUNJI013,10.85,Low Sugar,0.0,Household,297.7,1994,High,Cluster 3,Supermarket Type1,5859.04
4504,NCN26,BABATUNJI046,NCN26_BABATUNJI046,10.85,Low Sugar,0.028679893999999997,Household,287.95,2004,Small,Cluster 1,Supermarket Type1,5273.14
4505,NCN29,BABATUNJI010,NCN29_BABATUNJI010,15.2,Low Sugar,0.020280476000000002,Health and Hygiene,122.76,2005,Medium,Cluster 3,Grocery Store,486.03
4506,NCN30,BABATUNJI010,NCN30_BABATUNJI010,16.35,Low Sugar,0.02844314,Household,245.35,2005,Medium,Cluster 3,Grocery Store,965.41
4507,NCN30,BABATUNJI013,NCN30_BABATUNJI013,16.35,Low Sugar,0.016979063,Household,243.6,1994,High,Cluster 3,Supermarket Type1,1930.82
4508,NCN30,BABATUNJI046,NCN30_BABATUNJI046,16.35,Ultra Low Sugar,0.016993203999999998,Household,239.35,2004,Small,Cluster 1,Supermarket Type1,2413.53
4509,NCN41,BABATUNJI010,NCN41_BABATUNJI010,17.0,Low Sugar,0.087387669,Health and Hygiene,312.68,2005,Medium,Cluster 3,Grocery Store,923.8
4510,NCN41,BABATUNJI013,NCN41_BABATUNJI013,17.0,Low Sugar,0.052165855,Health and Hygiene,312.68,1994,High,Cluster 3,Supermarket Type1,2771.39
4511,NCN41,BABATUNJI018,NCN41_BABATUNJI018,17.0,Low Sugar,0.052421981,Health and Hygiene,309.43,2016,Medium,Cluster 3,Supermarket Type2,3079.33
4512,NCN41,BABATUNJI019,NCN41_BABATUNJI019,12.909,Low Sugar,0.091411749,Health and Hygiene,303.43,1992,Small,Cluster 1,Grocery Store,923.8
4513,NCN41,BABATUNJI046,NCN41_BABATUNJI046,17.0,Low Sugar,0.052209303,Health and Hygiene,305.93,2004,Small,Cluster 1,Supermarket Type1,6466.58
4514,NCN42,BABATUNJI013,NCN42_BABATUNJI013,20.25,Low Sugar,0.0,Household,364.1,1994,High,Cluster 3,Supermarket Type1,8460.65
4515,NCN42,BABATUNJI018,NCN42_BABATUNJI018,20.25,Low Sugar,0.014280553999999999,Household,370.1,2016,Medium,Cluster 3,Supermarket Type2,2942.84
4516,NCN42,BABATUNJI027,NCN42_BABATUNJI027,12.909,Low Sugar,0.014153743,Household,364.1,1992,Medium,Cluster 3,Supermarket Type3,9564.22
4517,NCN42,BABATUNJI045,NCN42_BABATUNJI045,20.25,Low Sugar,0.014251461000000002,Household,371.6,2009,Medium,Cluster 2,Supermarket Type1,6621.38
4518,NCN42,BABATUNJI046,NCN42_BABATUNJI046,20.25,Low Sugar,0.014222617,Household,372.35,2004,Small,Cluster 1,Supermarket Type1,8828.51
4519,NCN43,BABATUNJI010,NCN43_BABATUNJI010,12.15,Low Sugar,0.011314423,Others,307.43,2005,Medium,Cluster 3,Grocery Store,307.93
4520,NCN43,BABATUNJI013,NCN43_BABATUNJI013,12.15,Low Sugar,0.006754117,Others,305.43,1994,High,Cluster 3,Supermarket Type1,6466.58
4521,NCN43,BABATUNJI019,NCN43_BABATUNJI019,12.909,Low Sugar,0.011835436000000001,Others,303.43,1992,Small,Cluster 1,Grocery Store,615.87
4522,NCN43,BABATUNJI046,NCN43_BABATUNJI046,12.15,Low Sugar,0.0,Others,309.43,2004,Small,Cluster 1,Supermarket Type1,8314.18
4523,NCN43,BABATUNJI049,NCN43_BABATUNJI049,12.15,Low Sugar,0.006770251999999999,Others,311.18,2006,Medium,Cluster 1,Supermarket Type1,3079.33
4524,NCN53,BABATUNJI010,NCN53_BABATUNJI010,5.175,Low Sugar,0.050808821,Health and Hygiene,84.22,2005,Medium,Cluster 3,Grocery Store,176.44
4525,NCN53,BABATUNJI013,NCN53_BABATUNJI013,5.175,Low Sugar,0.030330202,Health and Hygiene,88.72,1994,High,Cluster 3,Supermarket Type1,970.4
4526,NCN55,BABATUNJI017,NCN55_BABATUNJI017,14.6,Low Sugar,0.059827007,Others,598.13,2014,Medium,Cluster 2,Supermarket Type1,9013.27
4527,NCN55,BABATUNJI035,NCN55_BABATUNJI035,14.6,Ultra Low Sugar,0.0,Others,605.88,2011,Small,Cluster 2,Supermarket Type1,13219.46
4528,NCN55,BABATUNJI045,NCN55_BABATUNJI045,14.6,Low Sugar,0.059611153,Others,595.88,2009,Medium,Cluster 2,Supermarket Type1,5407.96
4529,NCO05,BABATUNJI013,NCO05_BABATUNJI013,7.27,Low Sugar,0.046520703,Health and Hygiene,244.35,1994,High,Cluster 3,Supermarket Type1,1478.08
4530,NCO05,BABATUNJI046,NCO05_BABATUNJI046,7.27,Low Sugar,0.046559447999999996,Health and Hygiene,251.35,2004,Small,Cluster 1,Supermarket Type1,6158.65
4531,NCO05,BABATUNJI049,NCO05_BABATUNJI049,7.27,Low Sugar,0.046631835999999996,Health and Hygiene,246.1,2006,Medium,Cluster 1,Supermarket Type1,3941.54
4532,NCO06,BABATUNJI010,NCO06_BABATUNJI010,19.25,Low Sugar,0.180820798,Household,89.89,2005,Medium,Cluster 3,Grocery Store,169.78
4533,NCO06,BABATUNJI013,NCO06_BABATUNJI013,19.25,Low Sugar,0.107940533,Household,88.89,1994,High,Cluster 3,Supermarket Type1,764.01
4534,NCO07,BABATUNJI018,NCO07_BABATUNJI018,9.06,Low Sugar,0.009816092,Others,529.64,2016,Medium,Cluster 3,Supermarket Type2,9054.88
4535,NCO07,BABATUNJI019,NCO07_BABATUNJI019,12.909,Low Sugar,0.017116983,Others,529.89,1992,Small,Cluster 1,Grocery Store,532.64
4536,NCO07,BABATUNJI049,NCO07_BABATUNJI049,9.06,Low Sugar,0.009791467,Others,533.14,2006,Medium,Cluster 1,Supermarket Type1,11718.08
4537,NCO14,BABATUNJI010,NCO14_BABATUNJI010,9.6,Low Sugar,0.049617765,Household,110.52,2005,Medium,Cluster 3,Grocery Store,111.52
4538,NCO14,BABATUNJI013,NCO14_BABATUNJI013,9.6,Low Sugar,0.029619202999999997,Household,109.02,1994,High,Cluster 3,Supermarket Type1,1561.3
4539,NCO17,BABATUNJI017,NCO17_BABATUNJI017,10.0,Low Sugar,0.073794811,Health and Hygiene,303.61,2014,Medium,Cluster 2,Supermarket Type1,6291.81
4540,NCO17,BABATUNJI018,NCO17_BABATUNJI018,10.0,Low Sugar,0.07367866299999999,Health and Hygiene,302.36,2016,Medium,Cluster 3,Supermarket Type2,5093.37
4541,NCO17,BABATUNJI019,NCO17_BABATUNJI019,12.909,Low Sugar,0.128478462,Health and Hygiene,294.86,1992,Small,Cluster 1,Grocery Store,599.22
4542,NCO17,BABATUNJI046,NCO17_BABATUNJI046,10.0,Low Sugar,0.073379745,Health and Hygiene,295.61,2004,Small,Cluster 1,Supermarket Type1,6891.03
4543,NCO17,BABATUNJI049,NCO17_BABATUNJI049,10.0,Low Sugar,0.073493831,Health and Hygiene,295.86,2006,Medium,Cluster 1,Supermarket Type1,4494.15
4544,NCO18,BABATUNJI017,NCO18_BABATUNJI017,13.15,Low Sugar,0.024790707000000002,Household,443.92,2014,Medium,Cluster 2,Supermarket Type1,9777.27
4545,NCO18,BABATUNJI035,NCO18_BABATUNJI035,13.15,Low Sugar,0.024646607999999997,Household,443.67,2011,Small,Cluster 2,Supermarket Type1,13777.07
4546,NCO18,BABATUNJI045,NCO18_BABATUNJI045,13.15,Low Sugar,0.024701262,Household,442.17,2009,Medium,Cluster 2,Supermarket Type1,5333.06
4547,NCO18,BABATUNJI046,NCO18_BABATUNJI046,13.15,Low Sugar,0.024651269,Household,448.92,2004,Small,Cluster 1,Supermarket Type1,3555.37
4548,NCO26,BABATUNJI013,NCO26_BABATUNJI013,7.235,Low Sugar,0.07679167099999999,Household,291.12,1994,High,Cluster 3,Supermarket Type1,5792.46
4549,NCO26,BABATUNJI017,NCO26_BABATUNJI017,7.235,Low Sugar,0.077290355,Household,292.37,2014,Medium,Cluster 2,Supermarket Type1,5792.46
4550,NCO26,BABATUNJI046,NCO26_BABATUNJI046,7.235,Low Sugar,0.076855628,Household,290.12,2004,Small,Cluster 1,Supermarket Type1,4923.59
4551,NCO26,BABATUNJI049,NCO26_BABATUNJI049,7.235,Low Sugar,0.076975118,Household,291.62,2006,Medium,Cluster 1,Supermarket Type1,6661.33
4552,NCO29,BABATUNJI013,NCO29_BABATUNJI013,11.15,Low Sugar,0.032229348,Health and Hygiene,408.13,1994,High,Cluster 3,Supermarket Type1,3700.18
4553,NCO29,BABATUNJI017,NCO29_BABATUNJI017,11.15,Low Sugar,0.032438645,Health and Hygiene,407.63,2014,Medium,Cluster 2,Supermarket Type1,5755.84
4554,NCO29,BABATUNJI018,NCO29_BABATUNJI018,11.15,Low Sugar,0.032387589,Health and Hygiene,410.88,2016,Medium,Cluster 3,Supermarket Type2,7400.37
4555,NCO29,BABATUNJI027,NCO29_BABATUNJI027,12.909,Low Sugar,0.032099989,Health and Hygiene,410.38,1992,Medium,Cluster 3,Supermarket Type3,7400.37
4556,NCO29,BABATUNJI035,NCO29_BABATUNJI035,11.15,Low Sugar,0.032250092,Health and Hygiene,410.13,2011,Small,Cluster 2,Supermarket Type1,11922.81
4557,NCO29,BABATUNJI045,NCO29_BABATUNJI045,11.15,Low Sugar,0.032321607999999995,Health and Hygiene,414.13,2009,Medium,Cluster 2,Supermarket Type1,3289.05
4558,NCO29,BABATUNJI049,NCO29_BABATUNJI049,11.15,Low Sugar,0.032306341,Health and Hygiene,415.88,2006,Medium,Cluster 1,Supermarket Type1,2466.79
4559,NCO30,BABATUNJI017,NCO30_BABATUNJI017,19.5,Low Sugar,0.01581384,Household,458.15,2014,Medium,Cluster 2,Supermarket Type1,7350.43
4560,NCO30,BABATUNJI019,NCO30_BABATUNJI019,12.909,Low Sugar,0.027532257999999997,Household,462.65,1992,Small,Cluster 1,Grocery Store,1378.21
4561,NCO30,BABATUNJI035,NCO30_BABATUNJI035,19.5,Low Sugar,0.01572192,Household,464.15,2011,Small,Cluster 2,Supermarket Type1,2297.01
4562,NCO30,BABATUNJI045,NCO30_BABATUNJI045,19.5,Low Sugar,0.015756784,Household,462.65,2009,Medium,Cluster 2,Supermarket Type1,5512.82
4563,NCO30,BABATUNJI049,NCO30_BABATUNJI049,19.5,Low Sugar,0.015749341,Household,455.65,2006,Medium,Cluster 1,Supermarket Type1,8269.24
4564,NCO41,BABATUNJI010,NCO41_BABATUNJI010,12.5,Low Sugar,0.031549131,Health and Hygiene,247.6,2005,Medium,Cluster 3,Grocery Store,492.69
4565,NCO41,BABATUNJI046,NCO41_BABATUNJI046,12.5,Low Sugar,0.018848862,Health and Hygiene,241.85,2004,Small,Cluster 1,Supermarket Type1,5419.61
4566,NCO42,BABATUNJI017,NCO42_BABATUNJI017,21.25,Low Sugar,0.024795057000000002,Household,368.53,2014,Medium,Cluster 2,Supermarket Type1,9477.66
4567,NCO42,BABATUNJI018,NCO42_BABATUNJI018,21.25,Low Sugar,0.024756031,Household,366.78,2016,Medium,Cluster 3,Supermarket Type2,4009.78
4568,NCO42,BABATUNJI027,NCO42_BABATUNJI027,12.909,Low Sugar,0.024536198999999998,Household,361.53,1992,Medium,Cluster 3,Supermarket Type3,9477.66
4569,NCO42,BABATUNJI035,NCO42_BABATUNJI035,21.25,Ultra Low Sugar,0.024650932,Household,365.03,2011,Small,Cluster 2,Supermarket Type1,7290.51
4570,NCO42,BABATUNJI045,NCO42_BABATUNJI045,21.25,Low Sugar,0.024705597000000003,Household,362.78,2009,Medium,Cluster 2,Supermarket Type1,4009.78
4571,NCO42,BABATUNJI049,NCO42_BABATUNJI049,21.25,Low Sugar,0.024693927,Household,360.28,2006,Medium,Cluster 1,Supermarket Type1,4374.31
4572,NCO43,BABATUNJI013,NCO43_BABATUNJI013,5.5,Low Sugar,0.047059015999999995,Others,250.25,1994,High,Cluster 3,Supermarket Type1,5313.08
4573,NCO43,BABATUNJI046,NCO43_BABATUNJI046,5.5,Low Sugar,0.04709821,Others,253.25,2004,Small,Cluster 1,Supermarket Type1,8349.13
4574,NCO53,BABATUNJI017,NCO53_BABATUNJI017,16.2,Low Sugar,0.17617540199999998,Health and Hygiene,460.15,2014,Medium,Cluster 2,Supermarket Type1,5053.42
4575,NCO53,BABATUNJI018,NCO53_BABATUNJI018,16.2,Low Sugar,0.175898114,Health and Hygiene,459.4,2016,Medium,Cluster 3,Supermarket Type2,7350.43
4576,NCO53,BABATUNJI027,NCO53_BABATUNJI027,12.909,Low Sugar,0.174336148,Health and Hygiene,460.15,1992,Medium,Cluster 3,Supermarket Type3,16079.07
4577,NCO53,BABATUNJI049,NCO53_BABATUNJI049,16.2,Low Sugar,0.0,Health and Hygiene,455.4,2006,Medium,Cluster 1,Supermarket Type1,7809.83
4578,NCO54,BABATUNJI013,NCO54_BABATUNJI013,19.5,Low Sugar,0.014262413,Household,142.9,1994,High,Cluster 3,Supermarket Type1,828.92
4579,NCO55,BABATUNJI010,NCO55_BABATUNJI010,12.8,Low Sugar,0.152377658,Others,270.48,2005,Medium,Cluster 3,Grocery Store,1071.94
4580,NCO55,BABATUNJI018,NCO55_BABATUNJI018,12.8,Ultra Low Sugar,0.09140807599999999,Others,272.48,2016,Medium,Cluster 3,Supermarket Type2,2679.85
4581,NCP02,BABATUNJI010,NCP02_BABATUNJI010,7.105,Low Sugar,0.075000682,Household,152.64,2005,Medium,Cluster 3,Grocery Store,740.7
4582,NCP02,BABATUNJI013,NCP02_BABATUNJI013,7.105,Low Sugar,0.044771473,Household,145.64,1994,High,Cluster 3,Supermarket Type1,1481.41
4583,NCP05,BABATUNJI010,NCP05_BABATUNJI010,19.6,Low Sugar,0.042324556,Health and Hygiene,377.26,2005,Medium,Cluster 3,Grocery Store,759.01
4584,NCP05,BABATUNJI017,NCP05_BABATUNJI017,19.6,Low Sugar,0.025429614,Health and Hygiene,379.26,2014,Medium,Cluster 2,Supermarket Type1,7210.61
4585,NCP05,BABATUNJI018,NCP05_BABATUNJI018,19.6,Low Sugar,0.0,Health and Hygiene,375.76,2016,Medium,Cluster 3,Supermarket Type2,6451.6
4586,NCP05,BABATUNJI027,NCP05_BABATUNJI027,12.909,Low Sugar,0.025164132000000002,Health and Hygiene,381.51,1992,Medium,Cluster 3,Supermarket Type3,15180.24
4587,NCP05,BABATUNJI035,NCP05_BABATUNJI035,19.6,Low Sugar,0.025281802000000003,Health and Hygiene,380.01,2011,Small,Cluster 2,Supermarket Type1,7210.61
4588,NCP05,BABATUNJI045,NCP05_BABATUNJI045,19.6,Low Sugar,0.0,Health and Hygiene,383.26,2009,Medium,Cluster 2,Supermarket Type1,6072.1
4589,NCP05,BABATUNJI046,NCP05_BABATUNJI046,19.6,Low Sugar,0.025286582999999998,Health and Hygiene,379.51,2004,Small,Cluster 1,Supermarket Type1,3415.55
4590,NCP05,BABATUNJI049,NCP05_BABATUNJI049,19.6,Low Sugar,0.025325897000000003,Health and Hygiene,377.26,2006,Medium,Cluster 1,Supermarket Type1,9487.65
4591,NCP06,BABATUNJI010,NCP06_BABATUNJI010,20.7,Low Sugar,0.065689432,Household,374.34,2005,Medium,Cluster 3,Grocery Store,377.84
4592,NCP06,BABATUNJI017,NCP06_BABATUNJI017,20.7,Low Sugar,0.039467795,Household,379.34,2014,Medium,Cluster 2,Supermarket Type1,1511.37
4593,NCP06,BABATUNJI018,NCP06_BABATUNJI018,20.7,Low Sugar,0.039405676,Household,374.59,2016,Medium,Cluster 3,Supermarket Type2,5667.62
4594,NCP06,BABATUNJI027,NCP06_BABATUNJI027,12.909,Low Sugar,0.039055756000000004,Household,380.84,1992,Medium,Cluster 3,Supermarket Type3,5289.78
